renda_mensal,idade,score_credito,tempo_emprego_anos,divida_renda_ratio,num_emprestimos_ativos,historico_atraso,valor_emprestimo,renda_anual,cor_favorita_cod,num_pets,altura_cm,dia_nascimento,codigo_postal,feature_constante,feature_quase_cte,aprovado
5861,40,607,5.6,0.313,4,1,9568,69402,5,0,179.1,11,42714,5,0,1
2177,57,388,2.6,0.21,2,1,11950,26813,3,4,165.2,14,40429,5,0,0
6501,28,328,13.4,0.274,1,0,8285,78776,6,1,165.6,12,48759,5,0,1
4810,63,760,0.5,0.329,2,0,6065,57666,7,1,168.8,25,76095,5,0,1
1864,25,736,3.6,0.576,2,0,21949,22646,0,1,175.7,30,11839,5,0,1
9885,46,465,12.5,0.409,1,1,11767,119302,9,2,181.7,20,77307,5,0,1
3162,47,317,11.7,0.755,0,0,2097,38244,3,2,164.4,24,34940,5,0,0
3022,27,663,0.9,0.034,0,0,4042,35998,3,1,181.2,25,17676,5,0,1
5543,56,343,2.3,0.402,1,0,3193,65915,9,0,171.4,7,93988,5,0,1
9790,45,641,4.8,0.467,2,0,7354,117797,8,0,168.2,17,26900,5,0,1
2671,66,399,0.9,0.736,4,0,17310,32121,5,1,175.6,5,71375,5,0,0
5100,53,356,17.2,0.039,0,0,5982,61197,3,1,184.3,22,52180,5,0,1
6356,30,686,12.3,0.459,4,1,6617,75891,0,2,175.2,14,76196,5,0,1
7449,49,333,0.9,0.683,5,0,3702,89217,7,3,162.7,27,75913,5,0,0
5463,53,347,0.6,0.194,2,0,14899,65724,8,0,171.5,24,21474,5,0,1
3943,54,535,0.4,0.701,1,0,21722,47168,4,2,175.6,26,10159,5,0,1
2991,43,270,12.0,0.015,2,0,7895,35908,4,0,164.1,31,25929,5,0,1
5175,39,432,1.1,0.586,1,0,28681,62084,9,1,172.8,13,46942,5,0,0
2583,21,533,2.7,0.746,1,0,5243,31324,7,0,162.8,24,12199,5,0,1
851,48,865,3.0,0.526,2,0,2650,9493,7,0,176.3,29,22980,5,0,1
6386,35,289,4.6,0.351,0,0,15421,76453,4,1,184.6,12,52997,5,0,1
8453,55,533,0.4,0.036,0,0,7504,100885,3,0,169.2,14,53359,5,0,1
1190,41,398,1.3,0.736,3,0,5089,14357,5,0,177.5,25,56006,5,0,0
2681,40,360,13.4,0.376,2,0,8615,31766,9,0,180.2,9,16276,5,0,0
7125,39,737,12.0,0.023,2,0,2281,85969,4,0,165.7,31,28372,5,0,1
16890,19,320,7.6,0.552,0,0,2001,202474,7,1,174.2,4,98697,5,0,0
4976,48,500,0.1,0.385,1,1,8725,59423,8,0,181.4,22,18168,5,0,0
3175,28,774,2.0,0.099,0,1,11469,37683,0,1,186.4,19,34966,5,0,1
4403,45,635,4.9,0.171,1,0,24713,52961,8,0,167.2,1,14915,5,0,1
11214,63,267,1.6,0.052,0,0,16470,133933,8,3,158.7,29,49009,5,0,0
3335,49,658,12.0,0.459,2,0,13470,39973,5,1,175.8,13,58921,5,0,1
3042,22,713,5.0,0.498,3,0,22389,36445,9,1,172.3,6,74267,5,0,1
3678,55,597,0.4,0.405,2,1,11991,43874,4,2,170.3,1,91733,5,0,1
2773,27,819,12.0,0.654,5,1,6152,33385,6,2,164.8,25,39011,5,0,0
5290,57,485,15.8,0.689,4,1,16813,63248,7,2,178.8,27,93474,5,0,0
13027,63,760,0.4,0.492,2,1,16325,156466,8,0,164.1,22,14047,5,0,0
5966,41,339,3.8,0.01,1,1,8052,71319,8,0,163.2,17,26515,5,0,1
4224,52,755,1.8,0.556,2,0,3103,50316,9,0,168.7,27,79215,5,0,1
4125,61,789,2.5,0.334,1,0,1942,49627,2,0,179.3,29,32737,5,0,1
1923,65,809,1.0,0.452,2,1,15897,23479,7,2,156.4,3,94996,5,0,0
8348,40,481,4.3,0.519,3,0,11883,101604,0,1,159.9,17,39048,5,0,0
4690,34,860,15.8,0.28,2,0,13296,56109,6,1,161.8,2,22927,5,0,1
4410,18,777,3.5,0.734,0,0,16379,53306,4,2,189.8,22,74565,5,0,1
33385,48,656,0.4,0.107,3,1,3947,400397,1,2,172.8,7,44289,5,0,1
5879,48,286,4.8,0.537,7,0,1805,70926,1,2,159.6,1,62421,5,0,0
3130,59,278,2.1,0.003,2,0,12242,38211,7,0,168.7,26,59592,5,0,0
3805,59,404,9.7,0.74,2,1,21124,45724,4,2,177.7,21,85469,5,0,0
9789,51,536,2.9,0.09,2,1,10737,117823,2,1,190.0,22,95311,5,0,1
5260,26,453,1.1,0.076,2,1,2467,63342,0,2,154.6,15,24836,5,0,1
2073,39,503,1.1,0.266,2,0,9823,24881,6,2,159.3,4,95641,5,0,1
8531,30,579,7.3,0.299,1,0,3295,102158,2,1,166.6,6,55078,5,0,1
3291,42,329,1.5,0.171,1,1,2359,39316,6,2,167.0,21,49543,5,0,1
15123,65,795,7.3,0.468,3,0,8053,180814,1,3,166.8,13,99080,5,0,1
9395,35,475,1.2,0.354,3,0,9228,113258,3,0,168.9,29,25953,5,0,1
3757,68,898,1.9,0.027,2,0,7488,46019,1,2,190.3,27,67027,5,0,1
10600,29,757,3.1,0.256,2,0,11504,126495,3,3,157.3,23,84931,5,0,1
5118,57,382,14.3,0.648,2,0,4304,61935,4,0,171.6,13,61039,5,0,0
8198,34,467,13.4,0.552,0,0,8677,98353,7,2,175.6,20,79806,5,0,1
6573,32,521,1.2,0.58,3,0,5495,78556,1,2,155.5,1,83925,5,0,1
2957,59,711,2.2,0.558,2,1,6625,35555,9,1,184.3,2,87253,5,0,1
3340,32,811,0.8,0.249,2,0,10043,39678,2,1,168.4,6,43512,5,0,1
9117,32,277,3.6,0.08,1,0,18915,109521,9,3,159.2,30,31930,5,0,1
4020,56,538,3.1,0.218,3,0,10237,48093,4,1,185.5,29,59604,5,0,1
3857,30,873,11.6,0.665,5,0,13349,46112,8,1,176.8,26,13262,5,0,1
2770,34,755,13.3,0.784,0,1,8169,33828,9,4,164.6,29,21213,5,0,0
6336,49,708,2.4,0.395,0,0,11969,75157,4,1,177.3,11,34129,5,0,1
16941,26,437,3.4,0.008,1,1,18527,203008,8,2,173.9,18,76034,5,0,1
2590,57,333,11.3,0.112,2,0,36437,30090,3,2,154.6,13,70606,5,0,1
4986,37,391,8.2,0.258,2,0,21346,59897,9,0,155.6,21,26524,5,0,1
11468,43,555,0.0,0.463,1,0,7753,137368,4,0,173.4,12,28098,5,0,1
4685,44,477,1.9,0.06,5,0,20246,55859,8,2,152.3,20,86548,5,0,0
6447,38,217,2.7,0.755,0,0,12572,77505,3,1,180.1,7,69811,5,0,0
2598,35,723,1.3,0.292,1,0,4985,31481,4,1,156.2,20,59827,5,0,1
6354,30,379,1.1,0.73,2,0,12711,76839,4,3,179.2,7,46273,5,0,0
4392,33,322,0.2,0.624,2,1,3284,54169,3,2,184.2,27,72903,5,0,0
8878,26,445,5.2,0.604,3,1,12726,106251,3,1,174.9,24,79138,5,0,0
10020,29,572,1.5,0.485,0,0,32906,119902,4,1,133.1,7,33059,5,0,1
23242,61,250,0.3,0.501,2,0,15647,278906,5,2,181.2,2,51877,5,0,0
6958,55,270,1.3,0.51,0,0,21105,83539,6,0,165.6,11,52782,5,0,0
5975,36,679,8.1,0.503,1,1,5987,72566,5,1,169.4,1,32888,5,0,1
5522,24,759,9.5,0.443,4,0,11904,66524,0,0,162.6,21,38398,5,0,1
3976,52,218,3.3,0.789,6,0,14165,47239,1,1,186.8,29,20795,5,0,0
6021,65,283,2.7,0.586,0,0,6347,71751,6,0,171.8,13,96723,5,0,0
4116,35,354,19.1,0.622,3,0,14002,49732,2,1,165.9,12,93650,5,0,0
5437,33,764,1.1,0.698,0,0,11658,65140,9,2,183.4,13,87156,5,0,1
10835,56,818,1.2,0.173,0,0,14127,130727,1,0,178.8,7,81512,5,0,1
2686,21,556,1.7,0.067,1,1,3554,32489,5,0,158.7,12,39232,5,0,0
9739,42,846,0.9,0.386,4,1,22491,116345,3,2,173.3,17,23284,5,0,1
10832,49,642,2.4,0.411,3,0,11620,129396,4,2,172.2,27,72630,5,0,1
4578,57,268,12.1,0.663,0,0,7372,55108,5,0,155.3,8,44574,5,0,0
1375,30,722,4.8,0.355,0,0,7516,16329,2,0,178.3,3,71702,5,0,1
3412,62,342,2.7,0.457,0,1,7855,41513,0,1,169.7,7,75139,5,0,0
10702,34,391,13.6,0.422,2,1,4174,128593,2,0,191.5,19,73683,5,0,0
4847,66,586,0.2,0.031,4,0,20980,58323,2,1,184.1,20,84081,5,0,1
2698,54,577,1.2,0.492,2,0,17509,31761,5,1,172.2,8,43708,5,0,1
3630,23,780,4.2,0.662,3,0,18476,43321,3,2,169.1,14,17787,5,0,1
8138,36,734,4.8,0.126,0,0,27188,97632,6,0,149.6,14,79481,5,0,1
6822,30,892,0.2,0.475,3,0,9431,80926,1,2,178.4,2,98978,5,0,0
4258,43,492,2.6,0.475,5,1,2154,51407,3,0,169.3,6,38718,5,0,0
3943,31,208,5.2,0.131,2,0,13401,47742,7,4,165.3,16,64000,5,0,1
3885,48,470,6.0,0.099,4,0,13007,46355,5,1,170.2,26,18421,5,0,1
2825,21,586,5.1,0.784,2,1,28087,34534,9,3,185.5,9,87210,5,0,0
12954,56,292,1.9,0.315,3,0,19257,156060,2,0,183.6,26,40596,5,0,1
4050,25,728,0.5,0.182,1,1,9019,48861,9,0,183.6,25,64004,5,0,1
10201,42,353,2.8,0.137,1,0,7219,122381,1,0,159.6,21,65611,5,0,1
12243,30,604,0.7,0.534,1,1,18086,147413,2,2,185.8,15,96777,5,0,0
8946,49,348,14.7,0.488,5,0,968,106606,0,1,165.1,19,72540,5,0,0
3793,55,466,3.2,0.515,2,0,9829,45553,0,2,177.5,15,83274,5,0,0
6261,55,621,1.9,0.07,3,0,17266,74709,1,0,176.3,22,79308,5,0,1
4843,45,817,7.3,0.715,0,0,7355,57784,2,1,168.6,12,66887,5,0,1
2857,47,671,3.4,0.311,1,0,5968,34508,8,0,172.1,9,22365,5,0,1
5970,20,746,1.9,0.251,3,1,10258,71237,7,2,153.6,16,86334,5,0,1
2422,45,830,8.4,0.37,2,1,23850,28298,8,2,170.6,6,49855,5,0,1
10022,20,725,10.1,0.312,1,0,11624,121374,6,1,167.6,20,74137,5,0,1
3719,62,702,5.6,0.691,1,0,4714,44325,6,0,192.0,28,25775,5,0,1
5545,51,213,0.2,0.743,1,1,21452,66118,4,1,170.3,27,77520,5,0,0
5825,33,851,4.2,0.243,1,1,25067,70497,6,1,162.9,15,48022,5,0,1
4207,39,563,7.2,0.691,1,0,4247,50182,3,1,171.2,13,75886,5,0,1
6988,49,318,0.7,0.625,2,1,76027,83221,4,2,163.3,21,76448,5,0,0
3696,55,437,1.3,0.745,2,0,8098,43894,0,0,155.8,23,47213,5,0,0
8289,25,745,10.7,0.197,0,0,17304,99252,3,1,174.1,10,68648,5,0,1
2191,25,368,0.1,0.462,1,0,14500,25756,2,1,170.1,14,20715,5,0,0
5301,23,721,7.0,0.22,1,1,4635,63195,1,2,179.9,29,43059,5,0,1
15730,31,833,3.2,0.659,4,0,5646,188536,1,1,184.6,3,66902,5,0,1
2696,49,856,3.0,0.004,1,0,8554,32837,7,1,188.9,30,91314,5,0,1
3272,52,715,0.0,0.452,1,0,1815,40300,0,1,172.3,12,25223,5,0,1
6689,27,596,8.6,0.271,0,0,15627,80822,7,1,176.9,25,43235,5,0,1
5473,20,305,2.2,0.258,0,0,1778,65562,8,0,172.8,1,78813,5,0,1
6065,29,284,3.9,0.516,1,0,8198,72074,5,0,146.8,24,64513,5,0,1
6591,66,413,5.7,0.681,4,0,4734,79442,0,1,182.4,21,24641,5,0,0
7192,48,320,6.1,0.487,1,0,12875,85792,9,0,175.5,16,64455,5,0,0
9564,46,331,15.6,0.683,1,1,1389,114583,6,0,175.6,10,62727,5,0,0
6284,22,396,3.8,0.212,1,0,2143,76215,4,0,164.9,9,21391,5,0,1
4252,69,218,2.6,0.416,1,1,5027,51876,8,0,163.6,18,98512,5,0,0
7358,42,841,15.4,0.36,1,0,12271,88385,6,0,169.3,1,30709,5,0,1
15366,58,211,5.1,0.009,0,0,9674,185005,4,1,175.6,10,43832,5,0,1
4538,48,280,1.8,0.445,1,0,18773,55051,1,0,150.5,7,47656,5,0,1
2738,38,529,0.7,0.529,1,0,8833,33184,3,1,172.0,10,21655,5,0,0
9549,37,591,9.2,0.474,3,0,7988,114452,1,0,186.9,12,23111,5,0,1
4572,56,836,2.2,0.589,5,1,3438,54586,8,3,168.7,11,36269,5,0,0
1334,39,506,5.4,0.457,7,1,6777,16030,1,4,150.2,9,72275,5,0,0
8171,21,466,3.2,0.053,5,0,7977,97410,1,0,168.1,30,74532,5,0,1
3564,30,646,1.1,0.093,0,0,1565,42529,1,1,172.9,5,28778,5,0,1
4654,62,640,4.6,0.477,3,1,3975,56147,0,1,173.8,27,56418,5,0,1
5998,59,851,0.3,0.22,4,0,11739,71661,8,1,171.5,4,75539,5,0,1
5509,67,201,2.7,0.064,1,0,9354,66880,7,0,189.4,20,72660,5,0,1
7522,66,719,4.0,0.344,1,1,6618,90387,1,1,171.4,28,48708,5,0,1
3784,37,850,2.9,0.443,4,1,4984,45799,1,0,171.9,13,68865,5,0,1
6686,69,835,6.9,0.263,1,0,2009,80125,4,0,164.3,8,61129,5,0,1
4206,30,508,8.8,0.576,0,0,1421,50787,3,3,179.4,16,52434,5,0,1
7656,34,721,7.4,0.515,1,0,6340,91307,1,0,187.0,1,84858,5,0,1
7109,53,668,0.2,0.266,2,1,26666,85519,7,0,163.7,17,35977,5,0,1
2803,50,411,1.1,0.604,0,1,8345,33894,7,0,168.9,15,69319,5,0,0
9429,18,311,3.8,0.519,3,0,18345,113789,3,1,146.8,24,88759,5,0,1
3563,32,207,13.7,0.51,2,1,3161,41752,3,0,161.6,15,89702,5,0,1
7981,30,676,9.0,0.443,5,1,10163,95436,8,0,189.7,18,93670,5,0,0
6126,34,659,9.2,0.009,3,0,4614,72621,3,0,167.0,26,84872,5,0,1
14807,41,452,1.8,0.557,3,1,4474,177264,9,0,172.3,6,36214,5,0,0
4298,25,725,2.8,0.301,1,0,14701,51522,8,0,162.7,2,51108,5,0,1
3985,67,637,3.2,0.754,2,0,7358,48115,2,0,174.5,5,41667,5,0,1
4857,44,860,0.9,0.654,4,0,2674,59407,1,0,168.3,19,30631,5,0,0
4097,62,435,0.2,0.47,2,1,8764,49839,7,1,174.1,7,99652,5,0,0
7942,40,505,14.7,0.202,1,0,4569,95060,2,1,171.0,9,42421,5,0,1
1863,63,677,1.4,0.163,2,0,2551,22716,1,1,184.4,2,32419,5,0,1
2611,25,878,1.4,0.272,5,1,3654,31944,7,1,171.7,7,53313,5,0,0
2589,25,219,0.4,0.381,3,0,41635,31018,7,0,161.7,29,77579,5,0,0
8692,43,415,13.2,0.237,1,1,21373,104272,4,2,163.6,29,11702,5,0,1
13716,64,334,4.3,0.412,4,0,1617,164477,8,1,151.3,24,48715,5,0,0
4616,30,328,5.5,0.132,0,0,6969,55633,5,2,171.3,14,53889,5,0,1
4441,56,609,12.1,0.782,2,0,7388,53498,4,0,169.4,26,22762,5,0,1
5125,54,621,2.1,0.086,2,1,6549,61571,2,1,185.1,31,44155,5,0,1
9868,66,493,4.9,0.746,2,0,4764,119284,6,2,158.3,24,23382,5,0,0
2817,45,445,0.2,0.731,5,0,14730,34305,8,1,163.0,23,39852,5,0,0
5670,42,755,1.0,0.42,1,1,17225,67230,3,0,163.1,30,58843,5,0,0
8823,33,285,8.9,0.58,1,0,18754,104976,6,2,167.5,15,64978,5,0,1
6638,19,755,7.3,0.349,1,1,10552,79864,2,1,157.4,12,42130,5,0,1
5506,35,574,2.2,0.504,1,1,13186,66021,1,1,167.2,20,20188,5,0,1
8960,34,645,2.4,0.272,2,0,6151,106645,0,1,170.2,4,38268,5,0,1
970,47,577,3.8,0.241,3,0,2295,10689,5,0,170.5,26,57898,5,0,1
7381,56,589,0.0,0.463,3,0,2248,88447,4,0,182.7,13,56618,5,0,1
3319,30,856,1.4,0.399,2,0,4099,39956,1,0,169.7,29,35826,5,0,1
1638,49,250,1.2,0.464,1,1,6901,19802,2,3,169.5,9,41995,5,0,0
6678,67,441,1.4,0.229,1,1,2902,79833,8,0,181.5,31,14462,5,0,1
11205,46,493,8.2,0.294,4,0,3281,134181,2,1,170.0,12,44804,5,0,1
4525,63,762,1.6,0.067,2,0,5986,54048,6,1,157.8,10,98325,5,0,1
8705,47,465,1.1,0.042,1,0,16176,104706,0,2,159.2,9,33173,5,0,1
12930,35,319,3.5,0.203,1,0,10587,154395,6,3,159.3,21,59689,5,0,1
10817,30,447,10.0,0.059,5,0,4060,129813,8,0,157.8,23,69496,5,0,1
13147,60,269,1.4,0.083,1,0,8409,158273,7,3,190.0,7,18982,5,0,0
7671,38,256,0.4,0.65,2,0,2799,91876,6,0,159.3,25,82399,5,0,0
5142,47,581,2.2,0.031,4,0,4060,61784,9,1,169.6,12,28332,5,0,1
1879,38,238,6.9,0.527,2,1,2152,22755,7,1,170.5,16,89525,5,0,0
4240,65,642,4.0,0.218,2,0,11419,50550,3,1,168.2,15,31488,5,0,1
2963,34,217,8.5,0.697,1,1,6462,35505,1,3,162.2,7,96063,5,0,0
18080,57,551,16.0,0.388,1,0,7142,216309,8,0,174.6,8,88483,5,0,1
4422,36,497,7.9,0.244,1,1,15440,53307,2,1,154.8,7,54209,5,0,1
5291,69,482,4.6,0.414,2,0,3648,63573,3,2,159.3,11,29232,5,0,1
6842,32,785,3.4,0.306,2,1,11771,82687,6,3,181.2,4,63685,5,0,1
5045,26,309,0.2,0.451,0,1,39653,60978,1,2,159.0,28,26545,5,1,0
13589,69,379,20.8,0.092,3,0,3693,163658,7,0,183.0,18,87640,5,0,1
3382,27,743,2.4,0.798,3,0,2320,41198,9,0,183.8,19,67847,5,0,1
5523,61,224,0.8,0.34,1,1,2962,65914,7,0,184.0,7,23347,5,0,0
3147,48,256,5.5,0.279,3,1,11057,38003,4,0,178.4,30,12634,5,0,1
2226,40,379,1.7,0.568,4,1,32762,27049,8,2,156.2,27,15101,5,0,0
3404,69,431,4.4,0.291,4,1,31706,40536,7,1,154.6,27,97686,5,0,0
4806,47,542,4.4,0.667,2,0,15929,58288,0,0,158.8,13,35970,5,0,1
3798,50,676,3.0,0.363,1,0,16373,45521,8,0,160.5,9,27893,5,0,1
3243,69,775,9.0,0.576,0,0,11750,39235,4,2,157.0,29,28703,5,1,1
2113,26,654,1.5,0.086,3,1,14473,25907,8,1,163.2,30,32489,5,0,1
4675,64,431,3.0,0.677,2,0,10332,56313,8,1,177.7,27,68098,5,0,0
1992,18,488,3.9,0.589,0,0,4273,24810,9,1,176.5,18,46767,5,0,0
7754,61,412,5.4,0.169,5,1,31912,94257,9,1,173.0,30,70186,5,0,0
5163,52,457,7.7,0.116,4,1,23584,61964,2,1,167.9,7,91912,5,0,0
2049,28,729,2.5,0.253,1,0,4352,25066,7,1,169.3,20,29733,5,0,1
4082,51,886,5.2,0.781,4,0,13613,50168,6,0,173.0,16,86942,5,0,1
3129,33,428,0.8,0.205,3,0,26081,37239,6,1,165.3,23,40659,5,0,1
5952,26,425,13.5,0.365,4,0,11326,70030,9,0,179.8,28,59543,5,0,1
10984,49,795,2.4,0.024,3,1,6875,132289,1,0,156.9,5,17951,5,0,1
1595,32,634,6.5,0.318,1,0,25432,18946,1,1,162.2,7,74417,5,0,1
5265,29,601,0.1,0.457,3,1,9939,62578,1,0,160.7,6,94693,5,0,1
4464,50,821,1.1,0.762,2,1,4903,53211,1,3,174.6,29,44006,5,0,0
7352,62,287,3.3,0.413,2,0,3228,87443,3,1,158.0,2,65864,5,0,0
5585,31,783,10.5,0.655,2,0,776,67869,6,1,160.8,28,10740,5,0,1
3130,25,741,3.7,0.438,1,0,39281,38286,1,0,174.2,7,87860,5,0,1
4058,25,883,13.3,0.033,5,0,4148,48581,4,0,161.3,21,41099,5,0,1
3048,44,508,3.3,0.252,4,0,17521,36503,6,0,178.4,31,19727,5,0,1
9373,29,542,3.4,0.46,1,1,3880,112573,8,2,178.1,9,75904,5,0,1
4978,18,635,0.6,0.76,3,0,9261,60572,7,2,164.6,13,36533,5,0,0
15378,60,376,8.1,0.687,3,1,11611,184005,8,1,171.3,29,40408,5,0,0
4739,57,338,1.4,0.183,4,0,3006,56785,6,1,190.6,27,75305,5,0,0
3212,59,393,11.5,0.176,1,0,17424,39167,2,2,178.7,17,25038,5,0,1
1981,68,385,12.1,0.161,1,1,6914,23604,0,0,174.9,17,60799,5,0,0
1665,28,417,14.4,0.738,2,0,12608,19562,9,0,185.5,15,85759,5,0,0
1899,56,363,3.7,0.682,1,0,25941,22871,6,0,160.4,18,59061,5,0,0
5769,60,360,5.7,0.62,1,0,14642,68336,5,1,182.6,24,36254,5,0,0
6669,48,724,7.5,0.314,0,0,7511,80213,1,0,173.6,15,36722,5,0,1
1903,34,800,0.7,0.404,2,1,38377,22709,0,1,184.6,11,29208,5,0,0
8408,50,241,4.6,0.371,2,0,7818,101213,9,1,164.8,25,70640,5,0,1
3678,49,409,0.2,0.203,1,0,8729,43788,3,0,183.9,27,96090,5,0,0
5367,46,474,3.4,0.404,1,0,7108,64630,3,0,152.6,27,65061,5,0,0
12930,38,478,0.8,0.024,3,1,3039,155265,5,2,166.2,12,30165,5,0,0
8417,38,450,1.0,0.105,2,0,2783,100413,4,1,172.7,23,29512,5,0,1
4183,57,509,2.3,0.709,1,0,5201,49723,8,0,176.6,17,85000,5,0,1
2879,40,339,2.8,0.601,1,0,3601,35162,7,1,149.1,12,11979,5,0,0
1351,23,745,4.9,0.338,1,0,6489,16690,8,0,157.5,7,16612,5,0,1
3192,39,729,0.4,0.414,2,0,15692,37438,9,1,159.2,29,36763,5,0,1
4329,67,256,3.5,0.296,4,0,5841,51730,6,1,160.6,24,16022,5,0,1
2718,55,311,1.0,0.593,1,0,9662,32773,8,1,162.5,7,69750,5,0,0
4542,54,204,4.3,0.627,0,0,5406,54770,2,1,171.6,29,85304,5,0,0
5146,62,609,5.1,0.611,1,0,62070,61889,8,1,184.8,28,38055,5,0,1
4294,68,613,4.1,0.578,2,1,27081,51717,1,2,166.2,21,70889,5,0,1
3327,25,381,6.7,0.164,0,1,6646,39744,8,0,185.5,28,83368,5,0,1
5438,58,212,2.0,0.27,3,0,10074,65343,5,1,170.8,23,27639,5,0,1
6407,66,538,7.2,0.376,1,0,2773,76394,3,1,167.9,10,71032,5,1,1
2554,52,458,2.8,0.265,1,0,6825,30464,1,2,180.5,16,10299,5,0,1
11459,68,289,3.3,0.604,7,1,5012,136465,9,1,168.4,11,94962,5,0,0
4632,28,815,5.2,0.263,1,0,14681,55055,2,0,162.2,16,93200,5,0,1
4970,41,897,0.1,0.111,1,1,3849,59199,4,0,183.3,2,23028,5,0,1
7517,66,449,5.3,0.319,0,0,30521,89788,8,2,169.6,25,35437,5,0,1
5652,38,454,4.8,0.784,5,0,7689,68188,6,1,187.9,2,14589,5,0,0
8706,68,787,1.9,0.181,1,1,4041,103685,2,0,166.5,18,83669,5,0,1
5838,19,307,0.4,0.49,2,1,8314,69736,3,0,156.7,5,72645,5,0,0
3403,57,867,0.5,0.346,0,1,14609,41158,1,2,162.3,14,69917,5,0,1
6105,36,793,12.8,0.057,2,0,12287,72597,7,0,163.3,31,90995,5,0,1
2474,56,788,5.8,0.39,2,0,9184,30322,5,0,169.0,8,29168,5,0,1
5245,45,684,0.7,0.562,4,0,16351,63029,2,1,162.1,6,73845,5,0,1
4817,34,457,2.2,0.411,2,0,15571,58148,4,2,157.5,28,82934,5,0,1
4337,23,838,4.5,0.698,2,0,15633,51571,4,1,166.8,9,33092,5,0,1
4549,36,481,9.0,0.231,2,0,6499,54208,0,1,170.9,6,22377,5,0,1
1589,55,287,0.2,0.069,0,0,6463,18996,4,3,174.1,21,84839,5,0,0
3536,45,403,1.4,0.749,5,0,6864,42837,5,1,169.8,17,56635,5,0,0
5196,19,215,11.0,0.303,1,1,5457,62742,9,0,183.7,8,65402,5,0,1
5409,55,350,0.0,0.461,6,1,8817,65106,9,0,170.6,3,99889,5,0,0
2652,54,453,1.1,0.634,3,0,8066,31714,1,3,148.2,12,90801,5,0,0
10503,68,387,16.0,0.259,3,0,30456,125651,2,3,172.5,13,92433,5,0,1
2922,69,528,4.8,0.573,2,0,5410,35589,9,0,170.1,18,18312,5,0,1
8792,21,743,1.5,0.108,1,1,3679,105327,4,1,177.4,23,94767,5,0,1
6350,39,596,0.3,0.233,5,0,13583,75429,2,3,158.8,11,72263,5,0,1
3335,43,716,0.1,0.116,0,1,8580,39539,4,0,180.6,2,43885,5,0,1
14259,66,658,1.4,0.649,2,1,4679,170756,4,0,172.7,14,67848,5,0,1
2401,60,529,10.7,0.178,3,0,15149,28640,7,0,171.4,31,73494,5,0,1
8531,53,368,2.7,0.574,1,0,6482,102335,9,0,179.4,1,53951,5,0,0
8958,30,892,6.4,0.755,2,1,27430,106811,8,2,181.6,27,50629,5,0,1
3286,69,565,12.5,0.422,1,0,3789,39189,7,0,180.6,31,45006,5,0,1
11333,49,377,2.6,0.432,2,0,5091,135817,2,2,146.5,15,89567,5,0,1
4230,34,854,1.1,0.369,1,1,8974,50659,0,0,155.8,29,77969,5,0,1
5844,58,561,3.6,0.261,1,0,24010,69738,2,1,165.6,18,35378,5,0,1
5745,53,838,11.9,0.381,4,1,4578,70176,0,1,158.1,22,33393,5,0,1
4534,63,239,8.2,0.482,3,1,10951,54229,8,1,163.0,18,17166,5,0,0
7994,36,615,0.3,0.789,3,1,3193,95630,2,2,169.5,17,77007,5,0,0
7911,52,554,5.9,0.75,1,0,16871,94383,7,1,165.3,1,84554,5,0,1
1721,63,454,4.2,0.69,1,0,4810,21033,5,1,169.8,14,39616,5,0,0
10749,57,342,11.9,0.711,3,0,13293,128060,2,2,183.6,20,40771,5,0,1
1812,45,776,0.7,0.374,5,1,13853,20854,8,0,187.8,24,27812,5,0,0
9131,18,210,3.8,0.526,1,1,1895,109555,7,3,173.7,22,64026,5,0,0
9662,59,819,10.6,0.716,5,0,9580,116176,2,0,183.4,16,25029,5,0,1
2554,35,225,2.6,0.314,1,0,5406,30603,6,1,166.0,4,79842,5,0,1
3841,65,620,3.3,0.769,2,0,12073,47106,4,1,163.8,22,23177,5,0,1
2531,57,862,0.4,0.333,2,1,4026,30112,1,1,169.2,6,79317,5,0,1
4320,50,420,1.6,0.481,1,1,5089,51688,7,0,166.9,25,36601,5,0,0
4085,29,695,2.0,0.568,2,1,21136,48999,0,1,176.8,16,28701,5,0,0
7846,25,436,14.5,0.76,2,1,19867,94172,3,1,170.1,20,16688,5,0,0
10787,41,436,1.7,0.196,2,1,3658,129382,3,0,185.1,6,27390,5,0,0
11354,33,418,3.1,0.597,2,1,34101,136161,9,0,171.2,15,47879,5,0,0
3507,67,686,5.6,0.417,3,0,1026,41430,4,4,162.9,26,99369,5,0,1
4334,21,660,0.9,0.215,0,0,9620,52352,3,0,165.3,1,88221,5,0,1
1789,55,862,3.3,0.621,4,1,2899,21957,0,0,164.1,7,42492,5,0,0
3030,61,834,6.7,0.442,1,0,10906,36124,6,4,177.3,23,29671,5,0,1
8768,44,343,10.1,0.529,0,0,6572,105193,9,0,168.9,11,59790,5,0,0
12956,26,388,4.9,0.258,1,0,3589,156249,1,0,171.2,1,84220,5,0,1
2343,64,454,5.5,0.385,0,0,4492,27739,9,0,174.2,8,37574,5,0,1
3444,33,267,0.7,0.494,1,0,4318,41430,2,0,175.4,14,81261,5,0,0
4837,29,815,14.6,0.324,1,0,8613,58093,4,1,180.6,5,21849,5,0,1
5814,48,535,0.7,0.159,2,0,17672,70570,7,0,173.4,13,61327,5,0,1
3023,41,870,7.5,0.769,2,0,38833,37204,9,1,160.4,31,41171,5,0,1
