customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_months,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharge,ChargesRatio,Country,ActiveService,PromoCode2019,Currency,Churn,LegacyPlanCode,InternalScore
CUST-00567,Female,0,No,No,1,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Two year,Yes,Mailed check,57.59,17.23,17.23,315.9078,Brazil,1,0,BRL,No,,
CUST-00568,Male,0,No,No,51,50,Yes,No,DSL,No,No,No,No,Yes,Month-to-month,Yes,Credit card,51.42,2640.0,51.76,1.947,Brazil,1,0,BRL,No,,
CUST-00569,Male,0,No,No,1,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Two year,No,Credit card,87.36,127.58,127.58,67.9421,Brazil,1,0,BRL,No,,
CUST-00570,Female,0,Yes,No,13,13,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.94,1227.45,94.42,8.0541,Brazil,1,0,BRL,Yes,,
CUST-00571,Male,0,No,Yes,23,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.98,530.25,23.05,4.1374,Brazil,1,0,BRL,No,,
CUST-00572,Male,0,No,No,4,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,28.19,180.03,45.01,15.572,Brazil,1,0,BRL,Yes,LP003,
CUST-00573,Female,1,No,No,41,41,Yes,Yes,Fiber optic,,No,Yes,No,No,Month-to-month,Yes,Mailed check,84.24,3410.97,83.19,2.469,Brazil,1,0,BRL,No,,
CUST-00574,Male,0,No,No,1,1,Yes,No,Fiber optic,No,No,Yes,No,No,Month-to-month,No,Mailed check,64.46,28.49,28.49,218.5826,Brazil,1,0,BRL,No,,
CUST-00575,Female,0,Yes,Yes,5,4,Yes,No,DSL,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,18.0,148.02,29.6,12.0789,Brazil,1,0,BRL,Yes,,48.6
CUST-00576,Male,0,Yes,No,26,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,One year,No,Electronic check,100.36,2591.65,99.68,3.8709,Brazil,1,0,BRL,Yes,,
CUST-00577,Female,0,No,No,37,37,Yes,Yes,DSL,No,No,Yes,Yes,No,One year,No,Mailed check,59.47,2151.29,58.14,2.7631,Brazil,1,0,BRL,No,,50.6
CUST-00578,Female,0,No,No,72,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Credit card,93.52,6777.55,94.13,1.3796,Brazil,1,0,BRL,No,,
CUST-00579,Female,0,No,No,36,36,Yes,No,DSL,,No,No,Yes,No,Month-to-month,No,Bank transfer,42.02,1541.56,42.82,2.724,Brazil,1,0,BRL,Yes,,
CUST-00580,Female,0,No,Yes,33,32,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,84.89,2806.09,85.03,3.0241,Brazil,1,0,BRL,Yes,,
CUST-00581,Male,0,No,No,15,15,Yes,Yes,Fiber optic,,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.76,,73.51,6.321,Brazil,1,0,BRL,Yes,,
CUST-00582,Female,0,Yes,No,1,1,Yes,Yes,Fiber optic,Yes,,Yes,Yes,No,Month-to-month,No,Electronic check,52.12,111.9,111.9,46.1647,Brazil,1,0,BRL,Yes,,
CUST-00583,Female,0,No,No,3,3,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Bank transfer,78.75,232.11,77.37,33.7823,Brazil,1,0,BRL,Yes,,
CUST-00584,Female,1,Yes,No,22,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Two year,No,Electronic check,32.51,813.94,37.0,3.9893,Brazil,1,0,BRL,No,,
CUST-00585,Male,0,Yes,Yes,33,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Two year,No,Electronic check,120.0,4039.17,122.4,2.9702,Brazil,1,0,BRL,No,,
CUST-00586,Female,0,Yes,No,16,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,19.02,205.11,12.82,9.2281,Brazil,1,0,BRL,No,,
CUST-00587,Male,0,No,No,39,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.7,833.79,21.38,2.7192,Brazil,1,0,BRL,No,,
CUST-00588,Female,0,Yes,No,22,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,64.61,1308.66,59.48,4.9333,Brazil,1,0,BRL,Yes,,
CUST-00589,Male,0,Yes,No,2,2,Yes,No,Fiber optic,,Yes,No,No,No,Two year,No,Electronic check,99.26,182.28,91.14,54.1576,Brazil,1,0,BRL,No,,
CUST-00590,Male,0,No,No,6,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.06,299.8,49.97,19.9668,Brazil,1,0,BRL,Yes,LP003,
CUST-00591,Female,1,Yes,No,54,55,Yes,No,DSL,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,48.79,2593.94,48.04,1.8802,Brazil,1,0,BRL,No,,
CUST-00592,Male,0,No,Yes,38,39,Yes,Yes,DSL,No,,No,Yes,Yes,One year,Yes,Credit card,38.38,1512.97,39.82,2.5351,Brazil,1,0,BRL,No,,
CUST-00593,Female,0,No,No,67,68,Yes,Yes,DSL,No,Yes,No,No,No,Month-to-month,Yes,Credit card,35.67,2302.15,34.36,1.5487,Brazil,1,0,BRL,No,,
CUST-00594,Female,0,No,No,3,3,Yes,No,DSL,,No,No,No,No,Month-to-month,No,Mailed check,30.32,97.45,32.48,30.7974,Brazil,1,0,BRL,Yes,,42.7
CUST-00595,Female,0,No,No,72,72,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Mailed check,72.86,5252.1,72.95,1.387,Brazil,1,0,BRL,No,,70.8
CUST-00596,Male,0,Yes,No,7,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.03,213.09,30.44,14.4939,Brazil,1,0,BRL,No,,54.9
CUST-00597,Male,0,No,No,1,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.24,74.78,74.78,90.0501,Brazil,1,0,BRL,Yes,,
CUST-00598,Female,0,Yes,No,72,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,98.34,6968.87,96.79,1.4109,Brazil,1,0,BRL,Yes,,
CUST-00599,Female,1,No,No,9,9,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,104.62,901.1,100.12,11.5974,Brazil,1,0,BRL,Yes,LP003,
CUST-00600,Male,0,Yes,Yes,33,34,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,31.14,1104.77,33.48,2.8161,Brazil,1,0,BRL,Yes,,
CUST-00601,Female,0,No,No,5,5,No,No phone service,DSL,No,Yes,No,Yes,Yes,Two year,No,Electronic check,55.89,219.61,43.92,25.3343,Brazil,1,0,BRL,No,,
CUST-00602,Female,0,Yes,Yes,26,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,111.76,2989.09,114.96,3.7377,Brazil,1,0,BRL,Yes,,
CUST-00603,Female,0,Yes,No,70,69,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,68.33,4712.76,67.33,1.4496,Brazil,1,0,BRL,No,,
CUST-00604,Male,0,Yes,Yes,11,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.54,160.59,14.6,13.33,Brazil,1,0,BRL,No,,
CUST-00605,Male,0,Yes,No,33,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Two year,No,Electronic check,93.93,3052.1,92.49,3.0765,Brazil,1,0,BRL,No,,
CUST-00606,Male,0,No,No,6,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.38,196.73,32.79,11.8242,Brazil,1,0,BRL,No,,
CUST-00607,Female,0,Yes,No,29,29,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Bank transfer,69.15,1978.04,68.21,3.4941,Brazil,1,0,BRL,No,LP001,
CUST-00608,Female,0,No,No,12,13,Yes,No,Fiber optic,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.0,1001.27,83.44,8.1814,Brazil,1,0,BRL,Yes,,44.2
CUST-00609,Female,0,No,No,7,7,Yes,No,Fiber optic,No,No,No,No,No,One year,Yes,Mailed check,88.84,625.56,89.37,14.179,Brazil,1,0,BRL,Yes,,
CUST-00610,Male,1,No,Yes,11,11,Yes,Yes,DSL,No,Yes,Yes,No,No,One year,No,Mailed check,51.43,563.01,51.18,9.1186,Brazil,1,0,BRL,No,,49.8
CUST-00611,Female,0,Yes,No,5,6,Yes,Yes,DSL,No,No,Yes,No,No,Month-to-month,Yes,Credit card,53.06,329.01,65.8,16.0783,Brazil,1,0,BRL,No,,
CUST-00612,Female,0,Yes,No,69,69,Yes,No,DSL,Yes,No,No,No,No,Two year,Yes,Electronic check,62.51,4351.77,63.07,1.4361,Brazil,1,0,BRL,No,,
CUST-00613,Female,0,No,Yes,15,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.52,1300.65,86.71,6.9543,Brazil,1,0,BRL,Yes,,
CUST-00614,Female,0,Yes,No,8,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,80.35,629.02,78.63,12.7536,Brazil,1,0,BRL,No,,
CUST-00615,Male,0,Yes,No,17,16,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,65.39,,70.52,5.4501,Brazil,1,0,BRL,No,LP001,
CUST-00616,Male,1,No,No,11,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,75.08,841.86,76.53,8.9078,Brazil,1,0,BRL,No,,
CUST-00617,Female,0,No,Yes,40,40,Yes,No,DSL,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,59.95,2322.61,58.07,2.58,Brazil,1,0,BRL,No,,51.5
CUST-00618,Male,0,No,No,72,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.49,1403.43,19.49,1.459,Brazil,1,0,BRL,No,,
CUST-00619,Male,0,Yes,Yes,17,17,Yes,Yes,No,No internet service,,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.86,552.13,32.48,5.3984,Brazil,1,0,BRL,No,,
CUST-00620,Female,0,No,Yes,59,59,Yes,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,81.3,4831.82,81.9,1.6822,Brazil,1,0,BRL,Yes,,
CUST-00621,Female,0,Yes,No,25,25,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,52.98,1278.43,51.14,4.1409,Brazil,1,0,BRL,Yes,LP003,
CUST-00622,Male,0,Yes,No,5,5,Yes,No,DSL,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,64.24,358.58,71.72,17.8653,Brazil,1,0,BRL,No,,
CUST-00623,Female,1,No,No,35,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,25.27,964.42,27.55,2.6175,Brazil,1,0,BRL,No,,
CUST-00624,Male,0,Yes,Yes,21,21,Yes,No,DSL,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,67.73,1495.22,71.2,4.5267,Brazil,1,0,BRL,No,,36.1
CUST-00625,Female,0,Yes,No,31,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,49.88,1626.49,52.47,3.0648,Brazil,1,0,BRL,No,,
CUST-00626,Male,0,Yes,No,66,66,Yes,No,DSL,No,No,No,No,No,One year,No,Mailed check,87.99,5835.11,88.41,1.5077,Brazil,1,0,BRL,No,LP001,34.3
CUST-00627,Female,0,No,No,17,18,Yes,No,Fiber optic,No,No,No,No,No,Two year,Yes,Electronic check,77.66,1311.34,77.14,5.9177,Brazil,1,0,BRL,Yes,,
CUST-00628,Male,0,No,No,69,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,63.7,4375.18,63.41,1.4556,Brazil,1,0,BRL,No,LP003,53.4
CUST-00629,Male,0,No,Yes,41,42,Yes,No,Fiber optic,,No,No,Yes,No,Month-to-month,Yes,Credit card,75.14,3079.87,75.12,2.4389,Brazil,1,0,BRL,Yes,,
CUST-00630,Male,0,No,No,20,20,Yes,No,Fiber optic,,No,Yes,Yes,No,Month-to-month,No,Electronic check,65.63,1268.8,63.44,5.1685,Brazil,1,0,BRL,Yes,,
CUST-00631,Female,0,Yes,No,27,27,Yes,No,DSL,No,Yes,No,Yes,No,One year,No,Electronic check,66.93,1789.15,66.26,3.7388,Brazil,1,0,BRL,No,,
CUST-00632,Male,0,Yes,Yes,11,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.5,333.26,30.3,7.3296,Brazil,1,0,BRL,Yes,LP001,
CUST-00633,Male,0,Yes,Yes,72,72,Yes,No,Fiber optic,Yes,No,No,Yes,No,One year,No,Bank transfer,59.94,4235.23,58.82,1.4149,Brazil,1,0,BRL,No,LP003,
CUST-00634,Female,1,Yes,Yes,33,33,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,96.82,3118.03,94.49,3.1042,Brazil,1,1,BRL,Yes,,
CUST-00635,Female,0,No,Yes,1,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,60.83,102.36,102.36,58.8526,Brazil,1,0,BRL,Yes,,
CUST-00636,Male,0,No,No,11,11,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,52.89,564.28,51.3,9.3564,Brazil,1,0,BRL,No,,
CUST-00637,Male,0,Yes,No,29,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,43.37,1161.45,40.05,3.7309,Brazil,1,0,BRL,No,,
CUST-00638,Female,1,Yes,Yes,1,1,Yes,No,Fiber optic,,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,118.15,115.08,115.08,101.7833,Brazil,1,0,BRL,Yes,,
CUST-00639,Female,1,Yes,Yes,1,1,Yes,No,DSL,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,43.28,33.07,33.07,127.0326,Brazil,1,0,BRL,No,LP002,
CUST-00640,Female,0,Yes,No,17,17,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,56.12,932.49,54.85,6.0118,Brazil,1,0,BRL,Yes,,
CUST-00641,Female,1,No,No,12,11,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.6,329.49,27.46,7.4435,Brazil,1,0,BRL,Yes,,
CUST-00642,Female,0,Yes,No,17,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,67.15,1074.89,63.23,6.2413,Brazil,1,0,BRL,No,,
CUST-00643,Male,0,Yes,No,9,10,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Mailed check,92.24,,92.31,11.0891,Brazil,1,0,BRL,No,,
CUST-00644,Female,0,No,No,5,6,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,63.25,305.7,61.14,20.6228,Brazil,1,0,BRL,No,,
CUST-00645,Male,0,Yes,Yes,35,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,20.9,733.39,20.95,2.8459,Brazil,1,0,BRL,No,,
CUST-00646,Male,0,No,Yes,21,21,Yes,Yes,DSL,,No,No,Yes,Yes,Two year,Yes,Bank transfer,70.24,1388.43,66.12,5.0553,Brazil,1,0,BRL,Yes,,
CUST-00647,Male,0,Yes,No,6,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,27.53,139.05,23.18,19.6573,Brazil,1,0,BRL,No,,
CUST-00648,Female,0,No,No,11,11,Yes,Yes,Fiber optic,,No,No,No,No,One year,Yes,Mailed check,100.48,1106.27,100.57,9.0746,Brazil,1,0,BRL,Yes,,
CUST-00649,Male,0,No,No,26,27,Yes,No,DSL,No,,No,No,No,Month-to-month,No,Bank transfer,44.49,1183.8,45.53,3.7551,Brazil,1,0,BRL,No,,
CUST-00650,Male,0,No,No,2,1,Yes,Yes,DSL,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.54,215.4,107.7,28.4381,Brazil,1,0,BRL,No,,
CUST-00651,Female,0,Yes,No,4,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.18,405.02,101.26,22.457,Brazil,1,0,BRL,No,,
CUST-00652,Male,0,No,Yes,2,2,Yes,No,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.46,185.98,92.99,43.5662,Brazil,1,0,BRL,No,,
CUST-00653,Male,0,Yes,No,50,50,Yes,No,DSL,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.27,2827.07,56.54,1.9543,Brazil,1,0,BRL,No,,
CUST-00654,Female,0,Yes,Yes,41,41,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Bank transfer,86.73,3540.74,86.36,2.4488,Brazil,1,0,BRL,No,,
CUST-00655,Male,1,Yes,Yes,41,41,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,One year,No,Credit card,72.99,3070.29,74.89,2.3765,Brazil,1,0,BRL,No,,
CUST-00656,Male,0,Yes,No,37,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Two year,No,Mailed check,81.4,3067.76,82.91,2.6525,Brazil,1,0,BRL,No,LP003,
CUST-00657,Male,0,No,No,33,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.68,1056.15,32.0,3.0913,Brazil,1,0,BRL,No,LP002,
CUST-00658,Female,0,No,No,19,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.59,506.41,26.65,4.2549,Brazil,1,0,BRL,No,LP001,
CUST-00659,Female,0,No,No,30,30,Yes,No,Fiber optic,No,No,Yes,No,No,Two year,Yes,Electronic check,49.46,1506.15,50.21,3.2817,Brazil,1,0,BRL,No,,
CUST-00660,Female,0,No,Yes,1,1,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,One year,No,Bank transfer,34.87,144.52,144.52,23.9623,Brazil,1,0,BRL,No,LP001,
CUST-00661,Male,0,No,Yes,29,29,Yes,No,DSL,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,56.72,1660.04,57.24,3.4147,Brazil,1,0,BRL,No,,72.7
CUST-00662,Male,1,Yes,No,45,45,Yes,No,DSL,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,57.3,2550.4,56.68,2.2458,Brazil,1,0,BRL,No,,50.6
CUST-00663,Female,0,Yes,No,20,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,81.59,1593.42,79.67,5.1172,Brazil,1,0,BRL,No,,
CUST-00664,Male,1,No,No,13,13,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,54.38,689.15,53.01,7.8794,Brazil,1,0,BRL,Yes,,62.9
CUST-00665,Male,1,Yes,No,9,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,One year,Yes,Credit card,90.56,786.48,87.39,11.5,Brazil,1,0,BRL,No,,
CUST-00666,Female,0,No,No,30,30,Yes,No,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,61.09,1896.27,63.21,3.2199,Brazil,1,0,BRL,Yes,,
CUST-00667,Female,1,Yes,No,35,35,Yes,No,DSL,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,40.73,,40.69,2.858,Brazil,1,0,BRL,Yes,,
CUST-00668,Male,0,Yes,Yes,61,62,Yes,No,DSL,Yes,Yes,No,Yes,No,One year,No,Credit card,31.33,1830.43,30.01,1.7107,Brazil,1,0,BRL,No,,
CUST-00669,Male,0,Yes,No,12,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,24.76,307.77,25.65,8.0189,Brazil,1,0,BRL,No,,
CUST-00670,Male,0,Yes,No,44,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.58,911.8,20.72,2.2546,Brazil,1,0,BRL,No,,
CUST-00671,Female,1,Yes,Yes,24,25,Yes,No,Fiber optic,No,No,Yes,No,No,One year,Yes,Electronic check,83.63,1983.69,82.65,4.2138,Brazil,1,0,BRL,No,,
CUST-00672,Female,1,No,No,64,64,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,97.34,6243.14,97.55,1.5589,Brazil,1,0,BRL,No,,
CUST-00673,Female,0,Yes,No,22,22,Yes,Yes,Fiber optic,,,No,No,No,Month-to-month,No,Electronic check,62.97,1383.13,62.87,4.5494,Brazil,1,0,BRL,Yes,,
CUST-00674,Female,0,No,No,21,22,No,No phone service,DSL,No,,No,No,Yes,Month-to-month,Yes,Credit card,62.31,1340.2,63.82,4.6458,Brazil,1,0,BRL,No,,
CUST-00675,Male,0,Yes,Yes,25,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,One year,Yes,Mailed check,113.5,2866.25,114.65,3.9585,Brazil,1,0,BRL,Yes,,
CUST-00676,Female,0,Yes,No,41,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,79.87,3292.92,80.32,2.4248,Brazil,1,0,BRL,Yes,,
CUST-00677,Female,0,Yes,Yes,72,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,No,Credit card,89.83,6402.82,88.93,1.4028,Brazil,1,0,BRL,Yes,LP002,49.7
CUST-00678,Female,0,No,No,2,2,No,No phone service,DSL,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,50.57,207.09,103.54,24.302,Brazil,1,0,BRL,Yes,,
CUST-00679,Female,0,Yes,Yes,1,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.05,0.0,0.0,2205.0,Brazil,1,0,BRL,Yes,,
CUST-00680,Female,0,No,Yes,72,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,28.5,2045.56,28.41,1.3926,Brazil,1,0,BRL,No,,55.4
CUST-00681,Male,1,Yes,No,22,22,Yes,No,DSL,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,74.49,1584.06,72.0,4.6995,Brazil,1,0,BRL,No,,
CUST-00682,Male,0,No,No,28,28,Yes,No,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Credit card,79.35,2241.62,80.06,3.5383,Brazil,1,0,BRL,Yes,LP001,
CUST-00683,Female,0,Yes,Yes,19,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.21,466.91,24.57,5.1741,Brazil,1,0,BRL,No,,
CUST-00684,Male,0,No,Yes,2,3,Yes,No,DSL,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer,66.09,123.74,61.87,52.9822,Brazil,1,0,BRL,No,,
CUST-00685,Female,1,No,No,43,43,Yes,No,Fiber optic,Yes,,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.48,4482.53,104.24,2.2857,Brazil,1,0,BRL,Yes,,
CUST-00686,Female,1,No,No,41,40,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,49.56,2087.38,50.91,2.3731,Brazil,1,0,BRL,Yes,,53.4
CUST-00687,Male,0,Yes,No,11,11,Yes,No,Fiber optic,No,No,Yes,Yes,No,Month-to-month,No,Credit card,100.19,1085.73,98.7,9.2194,Brazil,1,0,BRL,No,,
CUST-00688,Male,0,Yes,Yes,10,10,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.69,307.11,30.71,8.6625,Brazil,1,0,BRL,Yes,,43.3
CUST-00689,Female,0,Yes,No,54,54,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Two year,No,Credit card,78.08,4294.55,79.53,1.8177,Brazil,1,0,BRL,No,LP002,67.1
CUST-00690,Female,0,No,Yes,2,1,Yes,Yes,DSL,No,No,No,No,No,Two year,Yes,Mailed check,50.3,,77.83,32.1057,Brazil,1,0,BRL,No,,47.7
CUST-00691,Female,0,No,Yes,63,63,Yes,Yes,DSL,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,45.03,2830.08,44.92,1.5906,Brazil,1,0,BRL,No,,
CUST-00692,Male,0,No,No,8,8,Yes,No,DSL,Yes,,No,No,No,Month-to-month,No,Bank transfer,38.94,232.0,29.0,16.7124,Brazil,1,0,BRL,No,LP002,
CUST-00693,Female,0,Yes,No,26,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,Two year,No,Electronic check,75.88,1989.11,76.5,3.8129,Brazil,1,0,BRL,No,,
CUST-00694,Female,0,Yes,No,72,72,Yes,Yes,Fiber optic,,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,120.0,8673.43,120.46,1.3834,Brazil,1,0,BRL,Yes,LP002,
CUST-00695,Female,0,Yes,No,34,34,Yes,No,DSL,No,No,Yes,Yes,No,One year,Yes,Electronic check,64.29,2147.38,63.16,2.9925,Brazil,1,0,BRL,No,,
CUST-00696,Male,0,No,No,16,16,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Credit card,62.58,1002.41,62.65,6.2367,Brazil,1,0,BRL,No,,
CUST-00697,Female,0,No,No,35,35,Yes,No,Fiber optic,No,No,No,No,Yes,One year,No,Electronic check,85.35,2983.11,85.23,2.8601,Brazil,1,0,BRL,No,LP002,
CUST-00698,Female,1,No,No,12,12,Yes,No,DSL,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,51.68,689.55,57.46,7.4839,Brazil,1,0,BRL,No,,
CUST-00699,Male,0,Yes,Yes,9,8,Yes,No,Fiber optic,No,Yes,No,No,No,Two year,Yes,Electronic check,77.15,787.04,87.45,9.7901,Brazil,1,0,BRL,No,,
CUST-00700,Female,1,No,Yes,72,72,Yes,No,Fiber optic,,No,No,No,No,Two year,Yes,Credit card,59.94,4374.44,60.76,1.3699,Brazil,1,0,BRL,No,,
CUST-00701,Female,0,No,No,41,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,88.92,3641.44,88.82,2.4412,Brazil,1,0,BRL,No,LP003,
CUST-00702,Male,0,Yes,No,31,31,Yes,Yes,DSL,,No,No,No,No,One year,Yes,Bank transfer,66.2,2109.59,68.05,3.1366,Brazil,1,0,BRL,No,,
CUST-00703,Female,0,No,Yes,13,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Two year,Yes,Mailed check,63.32,855.6,65.82,7.392,Brazil,1,0,BRL,No,LP002,
CUST-00704,Male,0,No,No,1,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.29,19.55,19.55,113.3333,Brazil,1,1,BRL,Yes,,
